schema,hfsql_table,pg_table,hfsql_column,pg_column,pg_type,pk
rh,TypeNiveauOrga,pgt_type_niveau_orga,ModifElem,modif_elem,varchar(5),
rh,TypeOperationLivret,pgt_type_operation_livret,IdTypeOperationLivretAuto,id_type_operation_livret_auto,bigint,
rh,TypeOperationLivret,pgt_type_operation_livret,IDTypeOperationLivret,id_type_operation_livret,integer,1
rh,TypeOperationLivret,pgt_type_operation_livret,LibOpéation,lib_opeation,varchar(50),
rh,TypeOperationLivret,pgt_type_operation_livret,ModifDate,modif_date,timestamp,
rh,TypeOperationLivret,pgt_type_operation_livret,ModifOp,modif_op,bigint,
rh,TypeOperationLivret,pgt_type_operation_livret,ModifElem,modif_elem,varchar(5),
rh,TypeOrga,pgt_type_orga,IDTypeOrgaAuto,id_type_orga_auto,bigint,
rh,TypeOrga,pgt_type_orga,IDTypeOrga,id_type_orga,integer,1
rh,TypeOrga,pgt_type_orga,Lib,lib,varchar(50),
rh,TypeOrga,pgt_type_orga,ModifDate,modif_date,timestamp,
rh,TypeOrga,pgt_type_orga,ModifOp,modif_op,bigint,
rh,TypeOrga,pgt_type_orga,ModifElem,modif_elem,varchar(5),
rh,TypePoste,pgt_type_poste,IDTypePosteAuto,id_type_poste_auto,bigint,
rh,TypePoste,pgt_type_poste,IdTypePoste,id_type_poste,smallint,1
rh,TypePoste,pgt_type_poste,Lib_Poste,lib_poste,text,
rh,TypePoste,pgt_type_poste,Catégorie,categorie,varchar(15),
rh,TypePoste,pgt_type_poste,ModifOP,modif_op,bigint,
rh,TypePoste,pgt_type_poste,ModifDate,modif_date,timestamp,
rh,TypePoste,pgt_type_poste,ModifELEM,modif_elem,varchar(5),
rh,typeprime,pgt_typeprime,IDTypePrimeAuto,id_type_prime_auto,bigint,
rh,typeprime,pgt_typeprime,IDTypePrime,id_type_prime,integer,1
rh,typeprime,pgt_typeprime,LibPrime,lib_prime,varchar(50),
rh,typeprime,pgt_typeprime,ModifDate,modif_date,timestamp,
rh,typeprime,pgt_typeprime,ModifOP,modif_op,bigint,
rh,typeprime,pgt_typeprime,ModifELEM,modif_elem,varchar(5),
rh,TypeProduit,pgt_type_produit,IDTypeProduitAuto,id_type_produit_auto,bigint,
rh,TypeProduit,pgt_type_produit,IDTypeProduit,id_type_produit,bigint,1
rh,TypeProduit,pgt_type_produit,Lib,lib,varchar(50),
rh,TypeProduit,pgt_type_produit,LOGO,logo,bytea,
rh,TypeProduit,pgt_type_produit,Type,type,varchar(5),
rh,TypeProduit,pgt_type_produit,ModifDate,modif_date,timestamp,
rh,TypeProduit,pgt_type_produit,ModifOp,modif_op,bigint,
rh,TypeProduit,pgt_type_produit,ModifElem,modif_elem,varchar(5),
rh,TypeProduit_Partenaire,pgt_type_produit_partenaire,IDTypeProduit_Partenaire,id_type_produit_partenaire,bigint,1
rh,TypeProduit_Partenaire,pgt_type_produit_partenaire,IDTypeProduit,id_type_produit,bigint,
rh,TypeProduit_Partenaire,pgt_type_produit_partenaire,IDPartenaire,id_partenaire,bigint,
rh,TypeProduit_Partenaire,pgt_type_produit_partenaire,ModifDate,modif_date,timestamp,
rh,TypeProduit_Partenaire,pgt_type_produit_partenaire,ModifOp,modif_op,bigint,
rh,TypeProduit_Partenaire,pgt_type_produit_partenaire,ModifElem,modif_elem,varchar(5),
rh,TypeSortieSalarie,pgt_type_sortie_salarie,IDTypeSortieSalarie,id_type_sortie_salarie,bigint,
rh,TypeSortieSalarie,pgt_type_sortie_salarie,IDTypeSortie,id_type_sortie,integer,1
rh,TypeSortieSalarie,pgt_type_sortie_salarie,Lib_Sortie,lib_sortie,varchar(30),
rh,TypeSortieSalarie,pgt_type_sortie_salarie,ModifDate,modif_date,timestamp,
rh,TypeSortieSalarie,pgt_type_sortie_salarie,ModifOp,modif_op,bigint,
rh,TypeSortieSalarie,pgt_type_sortie_salarie,ModifElem,modif_elem,varchar(5),
scool,Bulletin_Mention,pgt_bulletin_mention,IDBulletin_Mention,id_bulletin_mention,bigint,1
scool,Bulletin_Mention,pgt_bulletin_mention,LibMention,lib_mention,varchar(50),
scool,Bulletin_Mention,pgt_bulletin_mention,ModifDate,modif_date,timestamp,
scool,Bulletin_Mention,pgt_bulletin_mention,ModifOP,modif_op,bigint,
scool,Bulletin_Mention,pgt_bulletin_mention,ModifELEM,modif_elem,varchar(5),
scool,Formateur,pgt_formateur,Niveau,niveau,smallint,
scool,Formateur,pgt_formateur,ModifDate,modif_date,timestamp,
scool,Formateur,pgt_formateur,ModifOP,modif_op,bigint,
scool,Formateur,pgt_formateur,ModifELEM,modif_elem,varchar(5),
scool,Formateur,pgt_formateur,FormateurActif,formateur_actif,boolean,
scool,Formateur,pgt_formateur,IDFormateur,id_formateur,bigint,1
scool,Formateur,pgt_formateur,IDformateurAuto,id_formateur_auto,bigint,
scool,Formation,pgt_formation,IDformation,id_formation,bigint,1
scool,Formation,pgt_formation,INTITULE,intitule,text,
scool,Formation,pgt_formation,nb_HeureSalle,nb_heure_salle,numeric,
scool,Formation,pgt_formation,nb_HeureTerrain,nb_heure_terrain,numeric,
scool,Formation,pgt_formation,Ville_Formation,ville_formation,varchar(20),
scool,Formation,pgt_formation,DateDebut,date_debut,date,
